cycle_nodes,cycle_edges,vorticity
"Muller G.,Zabaleta M.,Lopez F.,Ancic M.,Federer R.,Muller G.","(Muller G.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Federer R.);(Federer R.,Muller G.)",-9.999999999999998
"Johansson J.,Lopez F.,Grosjean S.,Johansson J.","(Johansson J.,Lopez F.);(Lopez F.,Grosjean S.);(Grosjean S.,Johansson J.)",-9.999999999999998
"Mathieu P.H.,Costa A.,Roddick A.,Ancic M.,Hernych J.,Mathieu P.H.","(Mathieu P.H.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Hernych J.);(Hernych J.,Mathieu P.H.)",-9.999999999999998
"Ventura S.,Zabaleta M.,Lopez F.,Ancic M.,Stepanek R.,Ventura S.","(Ventura S.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Stepanek R.);(Stepanek R.,Ventura S.)",-9.999999999999998
"Monfils G.,Ancic M.,Roddick A.,Costa A.,Koubek S.,Monfils G.","(Monfils G.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Koubek S.);(Koubek S.,Monfils G.)",-9.999999999999998
"Ljubicic I.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Agassi A.,Ljubicic I.","(Ljubicic I.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Ljubicic I.)",-9.999999999999998
"Wessels P.,Srichaphan P.,Ancic M.,Lopez F.,Johansson J.,Wessels P.","(Wessels P.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Johansson J.);(Johansson J.,Wessels P.)",9.999999999999998
"Hernych J.,Ancic M.,Roddick A.,Costa A.,Gaudio G.,Hernych J.","(Hernych J.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Gaudio G.);(Gaudio G.,Hernych J.)",9.999999999999998
"Novak J.,Roddick A.,Ancic M.,Srichaphan P.,Nieminen J.,Novak J.","(Novak J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Nieminen J.);(Nieminen J.,Novak J.)",9.999999999999998
"Seppi A.,Nieminen J.,Srichaphan P.,Ancic M.,Roddick A.,Costa A.,Ljubicic I.,Seppi A.","(Seppi A.,Nieminen J.);(Nieminen J.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ljubicic I.);(Ljubicic I.,Seppi A.)",9.999999999999998
"Rochus C.,Srichaphan P.,Ancic M.,Roddick A.,Costa A.,Ljubicic I.,Rochus C.","(Rochus C.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ljubicic I.);(Ljubicic I.,Rochus C.)",9.999999999999998
"Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Roddick A.,Costa A.,Gaudio G.,Hanescu V.","(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Gaudio G.);(Gaudio G.,Hanescu V.)",9.999999999999998
"Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Roddick A.,Costa A.,Andreev I.,Hanescu V.","(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Hanescu V.)",9.999999999999998
"Sanguinetti D.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Zabaleta M.,Moya C.,Sanguinetti D.","(Sanguinetti D.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Moya C.);(Moya C.,Sanguinetti D.)",9.999999999999998
"Santoro F.,Lopez F.,Johansson J.,Santoro F.","(Santoro F.,Lopez F.);(Lopez F.,Johansson J.);(Johansson J.,Santoro F.)",9.999999999999998
"Mello R.,Ancic M.,Roddick A.,Costa A.,Ljubicic I.,Mello R.","(Mello R.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ljubicic I.);(Ljubicic I.,Mello R.)",9.999999999999998
"Rochus O.,Ancic M.,Lopez F.,Johansson J.,Rochus O.","(Rochus O.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Johansson J.);(Johansson J.,Rochus O.)",9.999999999999998
"Karlovic I.,Lopez F.,Ancic M.,Gonzalez F.,Karlovic I.","(Karlovic I.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Karlovic I.)",9.999999999999998
"Nalbandian D.,Ancic M.,Roddick A.,Costa A.,Monaco J.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Monaco J.);(Monaco J.,Nalbandian D.)",9.999999999999998
"Haas T.,Ancic M.,Roddick A.,Costa A.,Ferrer D.,Haas T.","(Haas T.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ferrer D.);(Ferrer D.,Haas T.)",9.999999999999998
"Karlovic I.,Lopez F.,Ferrero J.C.,Karlovic I.","(Karlovic I.,Lopez F.);(Lopez F.,Ferrero J.C.);(Ferrero J.C.,Karlovic I.)",9.999999999999998
"Rochus O.,Ancic M.,Lopez F.,Zabaleta M.,Puerta M.,Rochus O.","(Rochus O.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Puerta M.);(Puerta M.,Rochus O.)",9.999999999999998
"Stepanek R.,Ancic M.,Roddick A.,Costa A.,Ljubicic I.,Stepanek R.","(Stepanek R.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ljubicic I.);(Ljubicic I.,Stepanek R.)",9.999999999999998
"Saulnier C.,Ancic M.,Roddick A.,Costa A.,Ljubicic I.,Saulnier C.","(Saulnier C.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ljubicic I.);(Ljubicic I.,Saulnier C.)",9.999999999999998
"Martin A.,Zabaleta M.,Lopez F.,Soderling R.,Kohlschreiber P.,Martin A.","(Martin A.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Soderling R.);(Soderling R.,Kohlschreiber P.);(Kohlschreiber P.,Martin A.)",9.999999999999998
"Sluiter R.,Arthurs W.,Ancic M.,Baghdatis M.,Minar I.,Robredo T.,Sluiter R.","(Sluiter R.,Arthurs W.);(Arthurs W.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Robredo T.);(Robredo T.,Sluiter R.)",9.999999999999998
"Verdasco F.,Costa A.,Roddick A.,Ancic M.,Coria G.,Verdasco F.","(Verdasco F.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Coria G.);(Coria G.,Verdasco F.)",9.999999999999998
"Rochus O.,Ancic M.,Lopez F.,Grosjean S.,Rochus O.","(Rochus O.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Grosjean S.);(Grosjean S.,Rochus O.)",9.999999999999998
"Nieminen J.,Srichaphan P.,Ancic M.,Lopez F.,Zabaleta M.,Almagro N.,Nieminen J.","(Nieminen J.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Almagro N.);(Almagro N.,Nieminen J.)",9.999999999999998
"Youzhny M.,Roddick A.,Ancic M.,Berdych T.,Youzhny M.","(Youzhny M.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Berdych T.);(Berdych T.,Youzhny M.)",9.999999999999998
"Garcia-Lopez G.,Zabaleta M.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Ferrer D.,Garcia-Lopez G.","(Garcia-Lopez G.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ferrer D.);(Ferrer D.,Garcia-Lopez G.)",9.999999999999998
"Verdasco F.,Costa A.,Roddick A.,Ancic M.,Arthurs W.,Canas G.,Verdasco F.","(Verdasco F.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Canas G.);(Canas G.,Verdasco F.)",9.999999999999998
"Kim K.,Srichaphan P.,Ancic M.,Lopez F.,Karlovic I.,Kim K.","(Kim K.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Karlovic I.);(Karlovic I.,Kim K.)",-9.999999999999996
"Kim K.,Srichaphan P.,Ancic M.,Roddick A.,Horna L.,Kim K.","(Kim K.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Horna L.);(Horna L.,Kim K.)",-9.999999999999996
"Ventura S.,Zabaleta M.,Lopez F.,Ancic M.,Srichaphan P.,Rochus C.,Ventura S.","(Ventura S.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Rochus C.);(Rochus C.,Ventura S.)",-9.999999999999996
"Ljubicic I.,Costa A.,Roddick A.,Ancic M.,Hrbaty D.,Ljubicic I.","(Ljubicic I.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Hrbaty D.);(Hrbaty D.,Ljubicic I.)",-9.999999999999996
"Monaco J.,Costa A.,Roddick A.,Ancic M.,Arthurs W.,Canas G.,Monaco J.","(Monaco J.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Canas G.);(Canas G.,Monaco J.)",-9.999999999999996
"Puerta M.,Zabaleta M.,Lopez F.,Ancic M.,Mayer F.,Puerta M.","(Puerta M.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Mayer F.);(Mayer F.,Puerta M.)",-9.999999999999996
"Puerta M.,Zabaleta M.,Lopez F.,Ancic M.,Acasuso J.,Puerta M.","(Puerta M.,Zabaleta M.);(Zabaleta M.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Acasuso J.);(Acasuso J.,Puerta M.)",-9.999999999999996
"Mathieu P.H.,Costa A.,Roddick A.,Ancic M.,Baghdatis M.,Mathieu P.H.","(Mathieu P.H.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Mathieu P.H.)",-9.999999999999996
"Monaco J.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Zabaleta M.,Garcia-Lopez G.,Monaco J.","(Monaco J.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Garcia-Lopez G.);(Garcia-Lopez G.,Monaco J.)",-9.999999999999996
"Robredo T.,Minar I.,Baghdatis M.,Ancic M.,Roddick A.,Costa A.,Ljubicic I.,Robredo T.","(Robredo T.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ljubicic I.);(Ljubicic I.,Robredo T.)",9.999999999999996
"Volandri F.,Lopez F.,Ancic M.,Coria G.,Volandri F.","(Volandri F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Coria G.);(Coria G.,Volandri F.)",-9.306852819440056
"Nalbandian D.,Ancic M.,Gonzalez F.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Nalbandian D.)",-9.306852819440056
"Volandri F.,Lopez F.,Ancic M.,Arthurs W.,Volandri F.","(Volandri F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Volandri F.)",-9.306852819440056
"Volandri F.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Gaudio G.,Volandri F.","(Volandri F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Gaudio G.);(Gaudio G.,Volandri F.)",-9.306852819440056
"Volandri F.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Andreev I.,Volandri F.","(Volandri F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Volandri F.)",-9.306852819440056
"Volandri F.,Lopez F.,Ancic M.,Saulnier C.,Volandri F.","(Volandri F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Saulnier C.);(Saulnier C.,Volandri F.)",-9.306852819440055
"Volandri F.,Lopez F.,Zabaleta M.,Moya C.,Volandri F.","(Volandri F.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Moya C.);(Moya C.,Volandri F.)",-9.306852819440055
"Roddick A.,Ancic M.,Lopez F.,Karlovic I.,Roddick A.","(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Karlovic I.);(Karlovic I.,Roddick A.)",-9.306852819440055
"Volandri F.,Lopez F.,Ancic M.,Baghdatis M.,Minar I.,Robredo T.,Volandri F.","(Volandri F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Robredo T.);(Robredo T.,Volandri F.)",-9.306852819440055
"Safin M.,Ancic M.,Lopez F.,Ferrero J.C.,Safin M.","(Safin M.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Ferrero J.C.);(Ferrero J.C.,Safin M.)",9.306852819440055
"Verdasco F.,Costa A.,Roddick A.,Ancic M.,Gonzalez F.,Verdasco F.","(Verdasco F.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Verdasco F.)",9.306852819440055
"Wawrinka S.,Santoro F.,Lopez F.,Volandri F.,Wawrinka S.","(Wawrinka S.,Santoro F.);(Santoro F.,Lopez F.);(Lopez F.,Volandri F.);(Volandri F.,Wawrinka S.)",9.306852819440055
"Volandri F.,Lopez F.,Ancic M.,Srichaphan P.,Nieminen J.,Burgsmuller L.,Volandri F.","(Volandri F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Nieminen J.);(Nieminen J.,Burgsmuller L.);(Burgsmuller L.,Volandri F.)",-9.306852819440053
"Volandri F.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Massu N.,Volandri F.","(Volandri F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Massu N.);(Massu N.,Volandri F.)",-9.306852819440053
"Davydenko N.,Costa A.,Roddick A.,Ancic M.,Beck K.,Davydenko N.","(Davydenko N.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Beck K.);(Beck K.,Davydenko N.)",-9.306852819440053
"Rochus O.,Ancic M.,Roddick A.,Costa A.,Ljubicic I.,Rochus O.","(Rochus O.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ljubicic I.);(Ljubicic I.,Rochus O.)",9.306852819440053
"Zib T.,Fish M.,Soderling R.,Lopez F.,Volandri F.,Zib T.","(Zib T.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Volandri F.);(Volandri F.,Zib T.)",-0.6931471805599472
"Srichaphan P.,Ancic M.,Coria G.,Srichaphan P.","(Srichaphan P.,Ancic M.);(Ancic M.,Coria G.);(Coria G.,Srichaphan P.)",-0.6931471805599472
"Mirnyi M.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Carlsen K.,Mirnyi M.","(Mirnyi M.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Carlsen K.);(Carlsen K.,Mirnyi M.)",0.6931471805599463
"Monaco J.,Costa A.,Andreev I.,Monaco J.","(Monaco J.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Monaco J.)",0.6931471805599463
"Nalbandian D.,Ancic M.,Federer R.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Federer R.);(Federer R.,Nalbandian D.)",-0.6931471805599454
"Volandri F.,Lopez F.,Ferrero J.C.,Volandri F.","(Volandri F.,Lopez F.);(Lopez F.,Ferrero J.C.);(Ferrero J.C.,Volandri F.)",0.6931471805599454
"Roddick A.,Ancic M.,Hewitt L.,Roddick A.","(Roddick A.,Ancic M.);(Ancic M.,Hewitt L.);(Hewitt L.,Roddick A.)",-0.6931471805599452
"Volandri F.,Lopez F.,Zabaleta M.,Puerta M.,Volandri F.","(Volandri F.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Puerta M.);(Puerta M.,Volandri F.)",0.6931471805599443
"Kohlschreiber P.,Soderling R.,Lopez F.,Johansson J.,Kohlschreiber P.","(Kohlschreiber P.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Johansson J.);(Johansson J.,Kohlschreiber P.)",-3.552713678800501e-15
"Santoro F.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Mathieu P.H.,Santoro F.","(Santoro F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Mathieu P.H.);(Mathieu P.H.,Santoro F.)",-3.552713678800501e-15
"Starace P.,Lopez F.,Zabaleta M.,Sabau R.,Starace P.","(Starace P.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Sabau R.);(Sabau R.,Starace P.)",-3.552713678800501e-15
"Novak J.,Roddick A.,Ancic M.,Lopez F.,Zabaleta M.,Moya C.,Novak J.","(Novak J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Moya C.);(Moya C.,Novak J.)",-3.552713678800501e-15
"Sargsian S.,Lopez F.,Ancic M.,Roddick A.,Costa A.,Sanchez D.,Sargsian S.","(Sargsian S.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Sanchez D.);(Sanchez D.,Sargsian S.)",-3.552713678800501e-15
"Nieminen J.,Srichaphan P.,Ancic M.,Lopez F.,Agassi A.,Nieminen J.","(Nieminen J.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Agassi A.);(Agassi A.,Nieminen J.)",-3.552713678800501e-15
"Monaco J.,Costa A.,Roddick A.,Ancic M.,Lopez F.,Grosjean S.,Monaco J.","(Monaco J.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Grosjean S.);(Grosjean S.,Monaco J.)",3.552713678800501e-15
"Ljubicic I.,Costa A.,Roddick A.,Ancic M.,Srichaphan P.,Calleri A.,Ljubicic I.","(Ljubicic I.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Calleri A.);(Calleri A.,Ljubicic I.)",2.6645352591003757e-15
"Nadal R.,Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Lopez F.,Karlovic I.,Benneteau J.,Nadal R.","(Nadal R.,Hanescu V.);(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Karlovic I.);(Karlovic I.,Benneteau J.);(Benneteau J.,Nadal R.)",2.6645352591003757e-15
"Zib T.,Fish M.,Soderling R.,Lopez F.,Ancic M.,Bjorkman J.,Zib T.","(Zib T.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Bjorkman J.);(Bjorkman J.,Zib T.)",-1.7763568394002505e-15
"Chela J.I.,Soderling R.,Lopez F.,Ancic M.,Srichaphan P.,Nieminen J.,Burgsmuller L.,Chela J.I.","(Chela J.I.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Srichaphan P.);(Srichaphan P.,Nieminen J.);(Nieminen J.,Burgsmuller L.);(Burgsmuller L.,Chela J.I.)",-1.7763568394002505e-15
"Pavel A.,Agassi A.,Lopez F.,Ancic M.,Mayer F.,Pavel A.","(Pavel A.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Mayer F.);(Mayer F.,Pavel A.)",-1.7763568394002505e-15
"Saulnier C.,Ancic M.,Roddick A.,Costa A.,Mirnyi M.,Saulnier C.","(Saulnier C.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Mirnyi M.);(Mirnyi M.,Saulnier C.)",-1.7763568394002505e-15
"Novak J.,Roddick A.,Costa A.,Mirnyi M.,Novak J.","(Novak J.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Mirnyi M.);(Mirnyi M.,Novak J.)",-1.7763568394002505e-15
"Nalbandian D.,Ancic M.,Roddick A.,Costa A.,Davydenko N.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Nalbandian D.)",-1.7763568394002505e-15
"Ferrero J.C.,Lopez F.,Ancic M.,Arthurs W.,Canas G.,Ferrero J.C.","(Ferrero J.C.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Canas G.);(Canas G.,Ferrero J.C.)",-1.7763568394002505e-15
"Starace P.,Lopez F.,Zabaleta M.,Martin A.,Starace P.","(Starace P.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Martin A.);(Martin A.,Starace P.)",-1.7763568394002505e-15
"Rusedski G.,Ancic M.,Roddick A.,Costa A.,Mirnyi M.,Rusedski G.","(Rusedski G.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Mirnyi M.);(Mirnyi M.,Rusedski G.)",-1.7763568394002505e-15
"Carlsen K.,Lopez F.,Ancic M.,Baghdatis M.,Carlsen K.","(Carlsen K.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Carlsen K.)",-1.7763568394002505e-15
"Novak J.,Roddick A.,Ancic M.,Hernandez O.,Novak J.","(Novak J.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Hernandez O.);(Hernandez O.,Novak J.)",-1.7763568394002505e-15
"Roddick A.,Ancic M.,Gonzalez F.,Roddick A.","(Roddick A.,Ancic M.);(Ancic M.,Gonzalez F.);(Gonzalez F.,Roddick A.)",-1.7763568394002505e-15
"Vanek J.,Roddick A.,Costa A.,Ferrer D.,Vanek J.","(Vanek J.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ferrer D.);(Ferrer D.,Vanek J.)",-1.7763568394002505e-15
"Zib T.,Fish M.,Soderling R.,Lopez F.,Zabaleta M.,Ventura S.,Zib T.","(Zib T.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Ventura S.);(Ventura S.,Zib T.)",-1.7763568394002505e-15
"Burgsmuller L.,Nieminen J.,Srichaphan P.,Ancic M.,Lopez F.,Zabaleta M.,Almagro N.,Burgsmuller L.","(Burgsmuller L.,Nieminen J.);(Nieminen J.,Srichaphan P.);(Srichaphan P.,Ancic M.);(Ancic M.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Almagro N.);(Almagro N.,Burgsmuller L.)",-1.7763568394002505e-15
"Santoro F.,Lopez F.,Ancic M.,Nalbandian D.,Santoro F.","(Santoro F.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Nalbandian D.);(Nalbandian D.,Santoro F.)",-1.7763568394002505e-15
"Starace P.,Lopez F.,Zabaleta M.,Moya C.,Starace P.","(Starace P.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Moya C.);(Moya C.,Starace P.)",-1.7763568394002505e-15
"Zib T.,Fish M.,Soderling R.,Lopez F.,Zabaleta M.,Muller G.,Zib T.","(Zib T.,Fish M.);(Fish M.,Soderling R.);(Soderling R.,Lopez F.);(Lopez F.,Zabaleta M.);(Zabaleta M.,Muller G.);(Muller G.,Zib T.)",-1.7763568394002505e-15
"Vanek J.,Roddick A.,Costa A.,Mathieu P.H.,Vanek J.","(Vanek J.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Mathieu P.H.);(Mathieu P.H.,Vanek J.)",-1.7763568394002505e-15
"Nalbandian D.,Ancic M.,Roddick A.,Costa A.,Ljubicic I.,Nalbandian D.","(Nalbandian D.,Ancic M.);(Ancic M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Ljubicic I.);(Ljubicic I.,Nalbandian D.)",-1.7763568394002505e-15
"Montanes A.,Lopez F.,Ancic M.,Monfils G.,Montanes A.","(Montanes A.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Monfils G.);(Monfils G.,Montanes A.)",-1.7763568394002505e-15
"Sanguinetti D.,Costa A.,Roddick A.,Ancic M.,Arthurs W.,Sanguinetti D.","(Sanguinetti D.,Costa A.);(Costa A.,Roddick A.);(Roddick A.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Sanguinetti D.)",-1.7763568394002505e-15
"Dlouhy L.,Youzhny M.,Roddick A.,Costa A.,Davydenko N.,Dlouhy L.","(Dlouhy L.,Youzhny M.);(Youzhny M.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Davydenko N.);(Davydenko N.,Dlouhy L.)",-1.7763568394002505e-15
"Vanek J.,Roddick A.,Costa A.,Andreev I.,Vanek J.","(Vanek J.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Andreev I.);(Andreev I.,Vanek J.)",-1.7763568394002505e-15
"Tabara M.,Hanescu V.,Minar I.,Baghdatis M.,Ancic M.,Dent T.,Tabara M.","(Tabara M.,Hanescu V.);(Hanescu V.,Minar I.);(Minar I.,Baghdatis M.);(Baghdatis M.,Ancic M.);(Ancic M.,Dent T.);(Dent T.,Tabara M.)",-1.7763568394002505e-15
"Gonzalez F.,Ancic M.,Baghdatis M.,Minar I.,Hanescu V.,Nadal R.,Gimelstob J.,Gonzalez F.","(Gonzalez F.,Ancic M.);(Ancic M.,Baghdatis M.);(Baghdatis M.,Minar I.);(Minar I.,Hanescu V.);(Hanescu V.,Nadal R.);(Nadal R.,Gimelstob J.);(Gimelstob J.,Gonzalez F.)",-1.7763568394002505e-15
"Pavel A.,Agassi A.,Lopez F.,Ancic M.,Arthurs W.,Canas G.,Pavel A.","(Pavel A.,Agassi A.);(Agassi A.,Lopez F.);(Lopez F.,Ancic M.);(Ancic M.,Arthurs W.);(Arthurs W.,Canas G.);(Canas G.,Pavel A.)",-1.7763568394002505e-15
"Novak J.,Roddick A.,Costa A.,Mathieu P.H.,Novak J.","(Novak J.,Roddick A.);(Roddick A.,Costa A.);(Costa A.,Mathieu P.H.);(Mathieu P.H.,Novak J.)",-1.7763568394002505e-15
