k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
3,"{Bayern Munich, Freiburg, Leverkusen}",51.064957,25.795329,57.210391,89.258186,15,105
3,"{Bayern Munich, Bochum, Wolfsburg}",52.175328,25.585301,58.110864,89.785842,15,105
3,"{Bayern Munich, Bochum, St Pauli}",51.542829,24.942555,57.260757,90.014230,15,105
3,"{Bayern Munich, Ein Frankfurt, Freiburg}",51.593415,24.837750,57.260757,90.102573,15,105
3,"{Bayern Munich, Bochum, Holstein Kiel}",50.077578,23.936422,55.504199,90.223044,15,105
3,"{Bayern Munich, Bochum, Hoffenheim}",51.795212,24.453468,57.277536,90.428493,15,105
3,"{Bayern Munich, Bochum, Ein Frankfurt}",51.128404,23.763009,56.380797,90.684075,15,105
3,"{Bayern Munich, Bochum, Freiburg}",49.708417,22.578515,54.595935,91.047836,15,105
3,"{Bayern Munich, Bochum, Heidenheim}",51.103580,21.792331,55.556112,91.985523,15,105
3,"{Bayern Munich, Bochum, Leverkusen}",51.869658,21.967418,56.329645,92.082345,15,105
