k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
3,"{Inter, Juventus, Lecce}",52.396726,40.793705,66.404392,78.905513,17,136
3,"{Empoli, Inter, Milan}",51.260232,39.894122,64.955002,78.916527,17,136
3,"{Inter, Monza, Udinese}",50.067627,38.914097,63.411940,78.956150,17,136
3,"{Inter, Napoli, Verona}",51.943377,40.262115,65.720258,79.037086,17,136
3,"{Inter, Juventus, Milan}",50.722817,39.299191,64.165649,79.049799,17,136
3,"{Inter, Juventus, Napoli}",51.942161,40.192025,65.676380,79.088038,17,136
3,"{Inter, Lecce, Milan}",50.797663,39.202397,64.165649,79.166445,17,136
3,"{Fiorentina, Inter, Monza}",51.607729,39.492256,64.984583,79.415343,17,136
3,"{Atalanta, Inter, Monza}",51.638520,39.378850,64.940207,79.517023,17,136
3,"{Bologna, Inter, Monza}",52.943364,40.201400,66.476705,79.641979,17,136
3,"{Empoli, Lecce, Monza}",52.397611,39.596430,65.676380,79.781514,17,136
3,"{Genoa, Inter, Monza}",51.259535,38.596510,64.165649,79.886256,17,136
3,"{Como, Inter, Monza}",53.110109,39.980853,66.476705,79.892812,17,136
3,"{Inter, Lazio, Monza}",51.908668,38.972774,64.910607,79.969469,17,136
3,"{Cagliari, Inter, Monza}",50.859486,37.898662,63.427092,80.185746,17,136
3,"{Inter, Monza, Verona}",52.098663,38.792804,64.955002,80.207314,17,136
3,"{Inter, Monza, Torino}",52.690546,39.230283,65.691009,80.209676,17,136
3,"{Inter, Monza, Venezia}",53.311701,39.663223,66.447789,80.230963,17,136
3,"{Inter, Juventus, Monza}",52.731797,39.125729,65.661748,80.308245,17,136
3,"{Inter, Milan, Napoli}",51.025288,37.649624,63.411940,80.466372,17,136
3,"{Inter, Monza, Roma}",51.983379,37.666995,64.195593,80.976554,17,136
3,"{Inter, Monza, Napoli}",52.010687,37.578171,64.165649,81.056902,17,136
3,"{Empoli, Inter, Monza}",52.854361,37.731247,64.940207,81.389271,17,136
3,"{Inter, Milan, Monza}",51.020672,36.303791,62.618481,81.478616,17,136
3,"{Inter, Lecce, Monza}",52.399394,37.008273,64.150672,81.681753,17,136
