k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
3,"{Girona, Las Palmas, Real Madrid}",53.774219,40.055261,67.052894,80.196716,17,136
3,"{Barcelona, Girona, Leganes}",53.185170,39.615023,66.317512,80.197777,17,136
3,"{Betis, Real Madrid, Sevilla}",54.350670,40.475321,67.766120,80.203309,17,136
3,"{Las Palmas, Mallorca, Real Madrid}",52.595790,39.161424,65.573884,80.208441,17,136
3,"{Girona, Valencia, Villarreal}",55.559561,41.342783,69.253813,80.225996,17,136
3,"{Osasuna, Sevilla, Villarreal}",56.651317,42.132980,70.601415,80.241051,17,136
3,"{Ath Bilbao, Girona, Sevilla}",54.945041,40.811790,68.443844,80.277551,17,136
3,"{Ath Madrid, Barcelona, Girona}",53.287934,39.573927,66.375445,80.282602,17,136
3,"{Barcelona, Las Palmas, Villarreal}",52.638316,39.079664,65.559228,80.291237,17,136
3,"{Girona, Mallorca, Villarreal}",53.858804,39.965505,67.067223,80.305702,17,136
3,"{Barcelona, Getafe, Girona}",53.266192,39.506014,66.317512,80.319949,17,136
3,"{Ath Madrid, Getafe, Real Madrid}",52.656496,39.030552,65.544570,80.336932,17,136
3,"{Barcelona, Sevilla, Vallecano}",53.233500,39.428389,66.245025,80.358487,17,136
3,"{Ath Madrid, Barcelona, Getafe}",52.090290,38.580536,64.821725,80.359308,17,136
3,"{Celta, Valladolid, Villarreal}",50.186011,37.165824,62.449453,80.362611,17,136
3,"{Ath Madrid, Barcelona, Osasuna}",53.903927,39.904624,67.067223,80.372982,17,136
3,"{Las Palmas, Real Madrid, Villarreal}",53.299236,39.437064,66.303021,80.387342,17,136
3,"{Barcelona, Vallecano, Villarreal}",51.447377,38.043872,63.985692,80.404502,17,136
3,"{Ath Bilbao, Girona, Real Madrid}",52.680923,38.948265,65.515242,80.410178,17,136
3,"{Ath Bilbao, Mallorca, Real Madrid}",50.835731,37.574181,63.214639,80.417656,17,136
3,"{Osasuna, Real Madrid, Valencia}",55.658932,41.138892,69.212175,80.417834,17,136
3,"{Barcelona, Girona, Mallorca}",52.765204,38.982190,65.603185,80.430857,17,136
