k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
3,"{Marseille, Strasbourg, Toulouse}",53.305886,42.706254,68.303306,78.042908,15,105
3,"{Auxerre, Lille, Paris SG}",50.970915,40.832676,65.309583,78.045079,15,105
3,"{Brest, St Etienne, Strasbourg}",53.309587,42.701634,68.303306,78.048326,15,105
3,"{Montpellier, Nantes, St Etienne}",52.182980,41.786622,66.851965,78.057512,15,105
3,"{Lille, Montpellier, Nantes}",53.327417,42.701873,68.317373,78.058355,15,105
3,"{Lille, Rennes, Strasbourg}",53.881702,43.129828,69.017533,78.069586,15,105
3,"{Le Havre, Lyon, Nice}",52.744256,42.207384,67.553089,78.078230,15,105
3,"{Le Havre, Lille, Monaco}",52.176991,41.748093,66.823212,78.082136,15,105
3,"{Monaco, Nice, St Etienne}",53.886791,43.101180,69.003608,78.092715,15,105
3,"{Brest, Nice, Toulouse}",53.329148,42.654681,68.289236,78.093051,15,105
3,"{Le Havre, Monaco, Rennes}",51.051222,40.826481,65.368409,78.097698,15,105
3,"{Lyon, Nantes, St Etienne}",52.204484,41.736738,66.837590,78.106473,15,105
3,"{Auxerre, Paris SG, Reims}",52.184847,41.715244,66.808830,78.110703,15,105
3,"{Montpellier, Nice, Strasbourg}",53.911750,43.092262,69.017533,78.113123,15,105
3,"{Brest, Montpellier, Strasbourg}",53.356386,42.643144,68.303306,78.116842,15,105
3,"{Brest, Monaco, Toulouse}",53.364293,42.633248,68.303306,78.128419,15,105
3,"{Le Havre, Lens, Nantes}",52.781118,42.161278,67.553089,78.132797,15,105
3,"{Lens, Reims, Rennes}",52.804868,42.177118,67.581532,78.135057,15,105
3,"{Montpellier, Nantes, Rennes}",51.671588,41.268339,66.128881,78.137703,15,105
3,"{Nantes, St Etienne, Toulouse}",52.234450,41.699229,66.837590,78.151307,15,105
3,"{Brest, Le Havre, Montpellier}",50.479534,40.285527,64.584108,78.160921,15,105
3,"{Lyon, Nice, Strasbourg}",55.576667,44.350497,71.103675,78.162862,15,105
3,"{Brest, Lens, Reims}",55.060991,43.929321,70.437902,78.169551,15,105
3,"{Lille, Marseille, Reims}",53.392504,42.597912,68.303306,78.169721,15,105
3,"{Le Havre, Lyon, St Etienne}",49.878987,39.789367,63.805227,78.173825,15,105
3,"{Marseille, Nice, Strasbourg}",53.388504,42.580365,68.289236,78.179969,15,105
