k,Removed_Nodes,Intransitivity,Transitivity,Total,Intransitivity_Percentage,Nodes_Remaining,Edges_Remaining
2,"{Alcaraz C., Fritz T.}",76.385839,66.073323,100.997428,75.631470,30,109
2,"{Cobolli F., Popyrin A.}",82.173893,71.049955,108.630773,75.645133,30,129
2,"{Alcaraz C., Draper J.}",77.550454,66.980650,102.471852,75.679762,30,112
2,"{Korda S., Shapovalov D.}",84.279096,72.785155,111.358183,75.682895,30,134
2,"{Davidovich Fokina A., Paul T.}",81.195160,70.057054,107.241060,75.712754,30,126
2,"{Davidovich Fokina A., Machac T.}",83.650858,72.133063,110.456529,75.731927,30,133
2,"{Cerundolo F., Paul T.}",79.792246,68.802924,105.359598,75.733249,30,121
2,"{Bublik A., Paul T.}",80.519541,69.406400,106.304491,75.744252,30,124
2,"{De Minaur A., Paul T.}",77.261015,66.568614,101.983552,75.758310,30,114
2,"{Djokovic N., Fritz T.}",78.741296,67.826640,103.926151,75.766586,30,118
2,"{Djokovic N., Lehecka J.}",80.959263,69.614960,106.773802,75.823152,30,123
2,"{Davidovich Fokina A., Popyrin A.}",83.780462,71.982492,110.456529,75.849261,30,133
2,"{Djokovic N., Rune H.}",80.294281,68.945437,105.833099,75.868780,30,122
2,"{Dimitrov G., Djokovic N.}",81.502475,69.699292,107.241060,75.999319,30,125
2,"{Bublik A., Machac T.}",82.939095,70.864317,109.090077,76.028084,30,130
2,"{De Minaur A., Djokovic N.}",78.289702,66.868284,102.959433,76.039368,30,115
2,"{Korda S., Machac T.}",83.994941,71.732104,110.456529,76.043437,30,132
2,"{Musetti L., Sinner J.}",77.945384,66.520655,102.471852,76.065166,30,113
2,"{Djokovic N., Tsitsipas S.}",81.594796,69.591192,107.241060,76.085407,30,124
2,"{Korda S., Paul T.}",81.597668,69.587826,107.241060,76.088084,30,125
2,"{Djokovic N., Humbert U.}",81.245193,69.281047,106.773802,76.090943,30,124
2,"{Sinner J., Zverev A.}",77.974834,66.482519,102.469508,76.095646,30,112
2,"{Machac T., Shapovalov D.}",84.428861,71.919484,110.908272,76.124945,30,134
2,"{Alcaraz C., De Minaur A.}",76.127135,64.847049,100.002402,76.125306,30,106
2,"{Bublik A., Popyrin A.}",83.049551,70.734835,109.090077,76.129336,30,130
2,"{Alcaraz C., Tsitsipas S.}",79.493514,67.685019,104.405366,76.139299,30,115
2,"{Paul T., Shapovalov D.}",82.029201,69.798675,107.706290,76.160084,30,127
2,"{Korda S., Popyrin A.}",84.150767,71.549237,110.456529,76.184511,30,132
2,"{Mensik J., Sinner J.}",80.631181,68.549931,105.832322,76.187671,30,122
2,"{Alcaraz C., Medvedev D.}",78.464220,66.658579,102.956301,76.211188,30,111
2,"{Alcaraz C., Cerundolo F.}",78.850281,66.956057,103.443127,76.225733,30,113
